trend,rsi,uosc,adx,cci,ema12,macd
0,26.648976841989068,70.90231604224961,57.78944906983163,-147.63476347635088,-0.3946334015605414,0.06536961188665857
0,32.53105086610793,73.41944621863983,58.286238070007364,-64.31257152198967,-0.410975804532206,0.08235516342504495
0,32.53105086610793,70.98739295998105,58.87152319386469,-35.99402092675686,-0.43156459538846725,0.08207205504984394
1,38.110357792476826,72.17136904933953,59.78123999682775,120.83333333333054,-0.45208260915092824,0.08103346347089202
1,29.715391193945695,70.5678119384131,61.440551803932074,85.07042253521085,-0.47234097501865124,0.05881120427637543
0,17.200561129540134,74.60821244405366,63.22750298081366,-36.4715860899076,-0.4870437760877451,0.040580986022280996
1,16.432947600898416,80.34110216926116,64.51774065265825,-98.87103419859935,-0.4971890225933153,0.03351300117447931
0,14.968957834534317,78.90773963747971,63.66217327905252,-100.08312551953524,-0.5055672728869351,0.027683469215886936
0,16.892542638121917,80.44304266377017,62.64755644798452,-65.44061302682054,-0.5124881401909068,0.02545744068043343
1,13.95913923708989,79.9232197173648,61.67680488429441,-72.07587806494368,-0.5188525003610152,0.012976573062917662
0,14.680896125114803,77.5884849852899,60.64355306187215,-73.56222558122828,-0.5220966436267446,0.0035982754404176864
0,14.799319686042653,75.24960965485758,59.53082033003278,-94.47707784754589,-0.522996212486849,-0.010180276714109038
1,14.15632233780558,63.46773937947944,58.25776771234935,-83.21037335121858,-0.5204511433083218,-0.0247228532356617
0,14.25622706538242,65.12423195579957,57.30568556300582,-92.78096294926348,-0.5142704299994063,-0.03726876323994355
1,14.350266689774372,64.32667092228023,56.30721123466542,-109.4718331210961,-0.5049532391894204,-0.04770605320307941
0,14.80364448873765,63.074509646558305,55.085766439926424,-117.95154185022014,-0.4930267258886505,-0.054041721533615306
1,14.803644488737646,66.70894672472994,53.86287385854704,-128.77680311890825,-0.47951629550524666,-0.05754975055614209
0,15.656666436672353,68.5961689616332,52.59163850835012,-142.8794698674668,-0.4651288578662111,-0.051358617060949296
0,16.35682409831055,66.32490524669706,51.15998585181363,-152.42608891898027,-0.4522892036009738,-0.04060180453410123
1,20.778927075226992,69.93813253577503,49.689213297385585,-109.95542347696855,-0.4421387524674485,-0.021610714298309963
0,22.279508696862834,70.15745510075027,48.261057905898,-83.44028914951669,-0.436736073892871,-0.024818196917640367
1,19.328781899950684,70.37952811092573,47.35913869162465,-114.45931395169971,-0.4305315246634609,-0.0327073611887454
0,21.06126939499979,71.17276476403136,46.387841076253345,-150.64978064729746,-0.42235468436627455,-0.030187271799481885
0,21.061269394999783,64.69085485700667,45.34182825969963,-151.53922542204586,-0.4148078664164041,-0.031753034678055236
0,21.29639739973827,61.80546525287417,44.86605836508057,-209.8894516146611,-0.4068696077468903,-0.025561860858830387
0,23.89763050779289,58.55317293459661,44.24099638271918,-155.63364569388597,-0.4004791425321827,-0.009664483608190333
0,28.155477849107385,61.20729591434406,43.94420135484164,-108.15299446401575,-0.3980630216301351,0.0009506944348474655
1,29.736834290136255,59.013483366169986,43.83745863494475,-65.5205348615087,-0.398300695238847,-0.004911867452781327
1,30.807994304095594,56.47048749768398,44.64592018704055,-54.88523258175888,-0.39707272837565166,-0.017224679437608303
0,26.287815074498035,55.493669897198515,45.910709137956815,-69.2661531878478,-0.3927665585162496,-0.03576208932042896
1,20.595190723280545,60.04540541296658,47.27278954663586,-110.16628293681237,-0.38382603618614236,-0.04543370494825777
0,22.453045305042227,53.55524005415959,47.87669842087195,-84.3115540789958,-0.3724676099490779,-0.03824513039609412
1,24.505764131410217,60.719904595370075,48.96570082361374,-99.37921727395437,-0.3629063273500544,-0.03343241940093561
0,25.367157093593246,61.67397516628209,48.1755958322595,-110.06328182487091,-0.3545482224998205,-0.032951881565491614
1,21.525038583274796,59.327672919439664,47.50263728581033,-138.06053443634693,-0.34631025210844757,-0.030381255597103918
0,22.48026193984626,60.769884558823506,46.981777108206586,-183.61931998728824,-0.3387149382091716,-0.009538084576024064
0,24.777560115405716,61.89394478068042,46.42085076309487,-237.57005155794357,-0.3363304170651656,0.021295286273374014
1,24.37890090975778,60.506135995994036,45.957928212844045,-282.248995983935,-0.3416542386335091,0.055272273706634234
0,34.836570869851755,68.06514415326562,45.6381334892508,-150.54816888266757,-0.35547230706016764,0.11084593878163085
0,41.633060101762844,70.11310765644826,45.69779779461517,27.699917559768696,-0.3831837917555753,0.13330185946496947
0,38.04121655725734,72.79157275388005,46.70309787521125,3.343166175025511,-0.4165092566218177,0.13809941437094253
0,37.595465931680685,65.32843682344753,47.1563019604334,24.80239847369914,-0.45103411021455336,0.14840733331985717
1,34.5340827397752,62.47543469943972,48.14437172066102,-42.10386857445668,-0.48813594354451767,0.16001957773199466
1,34.76028773328823,59.6219653644585,49.15269652948554,-39.468455042224186,-0.5281408379775163,0.1793903621762416
1,35.85056145624661,60.34835210728894,50.23858478514271,3.594771241831137,-0.5729884285215767,0.20195587743722032
0,39.03377748069436,58.12409662407067,51.65185621186892,77.41721854304765,-0.6234773978808819,0.22431074417825636
1,39.73581580403119,59.00360100263112,53.42259729063194,65.40880503144744,-0.679555083925446,0.23603059966208761
0,39.39845236474014,55.260164235983886,55.32954922160751,238.01560758082348,-0.7385627338409678,0.2418182474330125
0,35.006394724162384,57.99481487495822,58.24036032464568,174.73363774733866,-0.799017295699221,0.24258828999264126
1,31.081914261954907,58.63974571841808,59.62075002133692,146.55647382920077,-0.8596643681973813,0.24838608885083502
1,28.53188878840289,59.30440461669241,60.37765130726575,-108.87772194304871,-0.9217608904100901,0.26056631313538914
1,25.98902707556414,58.91977708621627,60.29293896265864,-47.11900915455074,-0.9869024686939374,0.27874119227856986
0,29.784659206006303,66.72283387013441,60.20171028385097,105.22875816993353,-1.05658776676358,0.30590770382925814
0,27.97584559328779,61.4551729284184,60.47808061054793,175.47169811320666,-1.1330646927208945,0.3115432704541532
1,22.40761126855111,63.836473962422346,61.0105788902946,166.61281637049098,-1.2109505103344327,0.3160500646618283
1,22.407611268551104,70.01025351837555,61.686966076464834,126.97862507220901,-1.2899630264998898,0.32969372470812996
0,20.281987377478835,73.66477854254286,62.20276394547882,22.516556291390227,-1.3723864576769222,0.3426502784645922
1,21.08658766233783,75.32496855800973,62.342173408797805,33.08457711442773,-1.4580490272930704,0.3607349235070303
1,21.17324992121973,71.95802345082754,62.237247039673555,98.71794871794324,-1.5482327581698279,0.3714619448920473
1,19.32600783447918,74.37631699923644,62.21271595071929,-34.70002316423881,-1.6410982443928397,0.3790102610114605
0,19.46721216538664,70.8198954024095,61.90412306771282,-49.895178197066095,-1.7358508096457048,0.38933382709037057
0,18.91710101180387,69.19311999600602,61.57179227062892,-32.99883313885733,-1.8331842664182976,0.39645451739083026
1,19.160165937840382,72.17699328121743,61.300976728387745,-26.61706964248829,-1.932297895766005,0.4033581029726885
0,18.675014831511184,72.67552400176939,61.09558294231006,-35.630043451272634,-2.0331374215091773,0.40467047893171637
1,18.885501917875636,72.03157474986551,60.8743896342264,-41.620626151013376,-2.1343050412421065,0.40452841937764505
0,18.458797702979325,67.11854532749203,60.63618145629014,-71.2843598663123,-2.2354371460865177,0.3974401935228591
1,15.784885366323515,64.83017947603737,60.215340338704365,-77.41289797960825,-2.3347971944672326,0.3874426118484342
0,16.163482173561533,60.95504078546002,59.90167114514585,-78.2120665464026,-2.4316578474293413,0.3862846836509819
1,16.16348217356153,62.12905984337167,59.56387355208283,-96.43738977072353,-2.528229018342087,0.37731756608411837
1,15.46417670231759,60.00262663732633,59.144298852860125,-103.63067292644762,-2.6225584098631165,0.3682277087058372
1,15.46417670231759,58.71393903868105,58.80148986906084,-107.34747555606386,-2.714615337039576,0.36514705930400826
1,15.604465579876248,53.44384178788789,58.331824069114724,-109.60348849001116,-2.8059021018655783,0.3691777649735122
1,16.43515123078641,58.36360461601606,57.826030130711224,-95.82157382079225,-2.8981965431089565,0.3804540992483014
1,16.65468855862649,55.72668431678832,57.285983342261595,-91.3495483651061,-2.9933100679210316,0.37823531216753103
0,17.81477294210637,54.14915979499657,56.76187265499681,-73.20778113616977,-3.0878688959629144,0.37845471311350165
1,17.814772942106366,54.87452733213125,56.338468566065124,-77.76109800557572,-3.18248257424129,0.34930300164908745
1,16.501344012637897,56.75545659624347,56.04126988011431,-92.76158287565136,-3.2698083246535616,0.3198689938455419
0,13.586904672859642,55.880711539652204,55.667322991293766,-114.12541254125408,-3.3497755731149472,0.304916541177763
1,14.448559289991165,52.815101472373094,55.197237516961025,-122.15527391093552,-3.426004708409388,0.32973702567734
1,14.635925104131415,51.334537587584805,54.69099162152577,-130.3523861810933,-3.5084389648287226,0.34475540683096906
0,15.241579744854278,54.30525054159405,54.28301759592856,-136.31376851343938,-3.594627816536465,0.38073248404317805
0,16.872213392075817,57.46346708961394,53.88997038268002,-124.1172165973108,-3.6898109375472594,0.42497469044320946
1,17.30723479156366,52.606688445206,53.621756935085855,-117.50725727293616,-3.7960546101580617,0.42917866836324503
0,15.476326686039718,54.738134438551,53.60040981226856,-122.76416114579644,-3.9033492772488727,0.4338245024748537
0,15.679930603823708,57.03696022391526,53.63428824155097,-131.8829852850471,-4.011805402867586,0.4810746598150102
0,17.496741191709393,58.971276842360574,53.6923622837466,-109.47630030932076,-4.132074067821339,0.5623601542467114
0,19.175572637370657,59.273076133909996,53.77858614739767,-82.34699038947896,-4.272664106383017,0.6012620575395164
1,19.489389771444085,58.07263791783309,54.2176592541965,-86.29362413027125,-4.4229796207678955,0.5906796545280262
0,17.739284615894874,54.88538128005251,54.84023457724492,-94.04809888485839,-4.570649534399902,0.5734551349194312
1,18.086983409288347,59.4895747239195,55.510700309758604,-133.94834666510974,-4.714013318129759,0.5858764878509968
0,18.086983409288347,55.32687192802776,54.748195790787996,-158.5915405413812,-4.860482440092508,0.6048974429443463
1,18.256683585484616,51.909439813037764,54.05404472818452,-185.3445756042725,-5.011706800828595,0.6553510161074669
0,19.947136683885837,55.823114955611,53.401760064800165,-144.15372968712734,-5.1755445548554615,0.7427337763189623
1,21.100073919454175,53.4516155087305,52.79140266596908,-97.02031023936401,-5.361227998935202,0.7863646396167026
1,21.26793765536681,53.11481374486874,52.385341768676845,-100.9392084482034,-5.5578191588393775,0.7989521543673934
1,22.98272862198289,52.19330599951944,51.59276929959328,-67.63652578626858,-5.757557197431226,0.8228726968465709
0,22.349564449268446,52.96118306901142,50.827957395495545,-69.33409436834093,-5.963275371642869,0.7731246778465461
0,19.384421181832153,52.50905513514233,50.16868214292741,-93.93072767715287,-6.156556541104505,0.7270311889732373
1,20.013734952332506,55.800329777976366,49.14704329685852,-100.06074411541377,-6.338314338347814,0.7361984274273041
0,20.02658008658986,56.42766434709349,48.05942715449055,-110.06690997566925,-6.52236394520464,0.7335904979519778
1,20.268165246314947,52.306004433811125,46.94470860466391,-122.72815046537676,-6.705761569692634,0.7619273898451562
1,20.744526202932544,56.56230105556792,45.77376311968881,-134.0087956698243,-6.896243417153923,0.8205874903195722
0,21.667195060490922,51.09011639909632,44.551722457414215,-132.799093411041,-7.101390289733816,0.9041096011356249
0,22.467530603590916,60.683118569765234,43.32174540706871,-127.96131496606917,-7.327417690017723,0.9835872973296569
1,23.32555439805521,60.612097579294655,42.134406211741656,-126.30541871921166,-7.573314514350137,1.0644527596082787
0,23.968777292294245,62.05297047600814,40.91995319216159,-131.09990083214726,-7.8394277042522065,1.1392548183761209
0,24.23473112671935,61.99140403793789,39.700752975379025,-141.69773660226693,-8.124241408846236,1.220324830298841
1,25.938458262454052,60.47520917488082,38.43132169453046,-112.94431415827458,-8.429322616420947,1.3413392385519494
1,24.422895849901497,61.15619345412774,37.16077031187965,-123.17955399921274,-8.764657426058934,1.3890540007339158
0,27.047319942711418,68.06114091373344,35.94571634838048,-129.6453470748709,-9.111920926242412,1.5243457810782495
0,25.81357505035019,59.11906816856355,34.63719669538138,-98.56680330303554,-9.493007371511975,1.5008803242282411
0,26.33042844391679,59.36083637605888,33.8421159656551,-108.33333333333348,-9.868227452569036,1.5167214618131712
1,24.87786266804587,58.65056517444343,32.98587517979603,-145.5933871285181,-10.247407818022328,1.5077709720093928
1,24.718825999391157,54.890376349825395,32.03332870700654,-156.1187092160544,-10.624350561024675,1.5693850502438185
0,26.895372321873307,59.185727510103916,31.150702126261674,-102.11904844032058,-11.01669682358563,1.6970749517487143
1,27.449646997174366,56.03579214146872,30.255070741149165,-70.48400190353556,-11.440965561522807,1.6676131615283278
1,27.44964699717436,48.49321451848319,29.630957764729658,-73.39944063056183,-11.85786885190489,1.5854400672437663
0,27.7732669072622,52.29232951334251,29.01234761116005,-69.09913732145384,-12.254228868715831,1.4942142808570829
1,26.032284217714924,55.14465329813307,28.38512017110986,-96.86882060628986,-12.627782438930101,1.3612130926315977
0,26.19591240455548,54.37552753321974,27.423365458152226,-95.46050689765802,-12.968085712088,1.3064093009634608
0,26.61665526193661,50.07635903189922,26.546854447642634,-96.506203147192,-13.294688037328864,1.2738993567154573
0,27.0322229243959,48.34796282313235,25.680137828849446,-98.41000502765205,-13.61316287650773,1.2426823709192618
1,27.155620836240647,51.888444398654165,24.754049739102157,-114.65218873159642,-13.923833469237545,1.218735114398564
0,28.429549239081254,49.33582840029523,23.81562243541825,-108.3630177042905,-14.228517247837186,1.2597444505706683
1,29.010177519023383,52.222197008572444,22.88568308314117,-111.39958598675796,-14.543453360479853,1.2007364246569683
1,28.491658527062864,51.95967181533112,22.06221143790132,-137.61102894752773,-14.843637466644095,1.1138531675848764
0,28.57614200891401,54.436135211972235,21.206480244887434,-178.95263599231805,-15.122100758540315,1.1376927965730292
1,29.62702064683705,53.57522073147326,20.213306491375445,-199.87221931811558,-15.406523957683572,1.2832240908695205
0,31.71911671137971,56.28217806824816,19.169106707599177,-162.96829971181538,-15.727329980400953,1.4092015349179547
1,32.51032262275241,57.62669337032139,18.214369485766344,-60.31311154598806,-16.07963036413044,1.2904025828988388
1,31.867010819601127,63.80389443331849,17.497376993079587,-133.29792689180283,-16.40223100985515,1.0669706623586919
0,32.810855202321456,63.151024487481614,16.293617859369203,-79.12274100018325,-16.668973675444825,0.9249991847884473
0,33.812316079174806,63.12680583462067,15.552381503842897,-62.29981677136872,-16.900223471641937,0.6518025581255458
1,33.212333898927874,59.25735781588122,14.865027301075148,-59.087074028276824,-17.06317411117332,0.17916406758492442
1,34.420212806730426,59.82992557751224,14.352072457911591,-53.54424249761644,-17.10796512806955,-0.2694112590858353
0,31.76557342473959,49.36773537831249,13.843839837729124,-90.13913767211278,-17.04061231329809,-1.015098914015077
0,32.53666864644803,48.99147845751349,13.28279000581295,-81.14520131388319,-16.78683758479432,-1.5248470388320428
0,32.50836527912003,46.539094496126125,13.25214783137618,-86.86620870134115,-16.405625825086307,-2.18533124803616
0,32.47548336137987,48.647698255530386,13.40928001093441,-99.8120276384189,-15.859293013077268,-2.8136306108838927
0,32.37758776757407,50.12961854135517,13.51859312911222,-117.67764185741979,-15.155885360356296,-3.3449603175995417
1,32.51437400269139,51.85087783751966,13.612359044724908,-133.69896844615255,-14.31964528095641,-3.676172245146004
0,33.327593080186716,52.93644433068266,13.720553855958068,-139.83039492636306,-13.400602219669908,-3.739767483141746
1,35.74607980110301,55.28941904653683,13.852759382270888,-124.83718521395743,-12.465660348884471,-3.6501869365224433
1,37.06660029098076,48.463283905330854,14.048746299030144,-102.62715461405753,-11.55311361475386,-3.9431309155596157
1,39.32820222353316,52.08048777128078,14.839427912196657,-78.99774292163086,-10.567330885863957,-4.400384389325705
0,38.3141159663838,51.23760141686561,15.948259987952714,-91.34828459156707,-9.467234788532531,-5.4257727424781645
1,35.74609721064233,49.45671218734216,17.073855322113364,-116.99401679144431,-8.11079160291299,-6.232999752349123
0,37.263413712106086,46.48299755276807,18.15587463940118,-106.51335216072476,-6.55254166482571,-6.270704079131677
1,38.435576822775374,44.88689789218572,19.10570854001208,-96.75989189517477,-4.984865645042791,-6.354581944209895
0,39.54579948142332,44.42029304342469,19.811844954101286,-79.04205361822277,-3.396220158990317,-6.382314911504707
1,41.8101413142597,50.47625414430817,20.30191934011316,-84.61749598086504,-1.80064143111414,-6.321913878050257
1,41.554733204756744,47.95787425932562,21.246070550710066,-94.1492686223243,-0.22016296160157567,-6.636868284058449
0,41.87859664835689,47.121923750987506,22.20215225703772,-98.79630091570023,1.439054109413037,-6.501659641354239
0,42.31518661213495,42.884893425326254,23.046075518495133,-92.4084872704536,3.0644690197515967,-5.913787832990719
1,43.114316474050774,40.66567640849183,23.714346158138508,-88.9874424805401,4.542915977999277,-4.740667832993358
0,44.77607210363986,42.71553968078762,24.310781989470197,-72.2597681532421,5.728082936247617,-2.9499402102817527
1,46.9991963254494,41.77827362577713,24.887369699626515,-45.26402095769463,6.465567988818055,-0.8000564373500829
1,50.675253860429216,47.5711368402172,25.252167455480976,9.34452394974096,6.665582098155576,1.4523091316591978
0,50.9290592928548,47.88539663244457,25.250464209401738,15.962406233524675,6.302504815240776,3.0171089679575163
0,52.28437765430487,45.41518494286177,24.888353996280575,56.788594807779184,5.548227573251397,5.045444977600779
1,52.14525525380787,51.34356239882424,24.17638178326332,41.9874713353311,4.286866328851202,7.086515084703196
1,56.748732484579364,52.089233851318994,24.557646622507264,73.42336647848857,2.5152375576754027,9.769359438258096
0,61.056471832049176,52.458081526829325,24.884449688382382,140.93416161377715,0.07289769811087865,10.755474866663832
0,71.68655837441385,53.34397843061335,24.38498239408388,248.7823052597143,-2.6159710185550793,9.327658981163147
0,62.269997473877666,48.633542279073644,23.751577854724793,192.64150040667909,-4.947885763845866,1.8886535547778234
1,40.83467890953333,49.49843088296404,23.06944988926116,-3.6574597730507006,-5.420049152540322,-3.244114152607871
1,49.66885126877908,59.40868790497096,24.34851777416348,-59.48364633107386,-4.6090206143883545,-3.0801396416817983
1,41.5825582759666,50.799641722992206,23.620107466244658,-39.79915861753936,-3.8389857039679045,-5.192055602099802
0,41.32850182809683,54.549314142966644,24.430600491116984,-71.06121580841555,-2.540971803442954,-6.212237078351567
1,32.53281554919932,54.126158107579435,23.907838682278427,-129.47754461989837,-0.9879125338550618,-7.229398106313757
0,29.124898341059964,56.12091180905684,23.329811650589566,-210.1741779992746,0.8194369927233778,-6.491112995178379
1,35.24856407122672,58.164597031977024,21.200407170740714,-208.80385428581326,2.4422152415179728,-4.180493200891648
0,42.58694438739139,56.79474674841066,19.23183597387827,-183.7464655885258,3.487338541740885,-2.408686228536228
1,46.49999910397914,50.97181264661873,17.824975985887942,-71.69715204482868,4.089510098874942,-1.3982471804987453
1,51.08111633843908,52.999330060834716,17.36676242884513,-27.01220152065863,4.439071893999628,-0.5849679911081331
1,46.82162717060165,49.140120772589,17.81372145103045,-55.2054076803491,4.585313891776662,-0.2031344617822528
1,49.36383559038781,48.033103230252436,18.223715679489672,-27.141238689880574,4.636097507222225,1.1444302583836432
1,57.304589746157106,50.79879420984877,19.429489248245837,28.255000444843294,4.349989942626314,2.629294749296628
0,65.79836739472633,52.90531393239796,20.27382833424176,105.2900037645612,3.692666255302157,3.3355149543284313
0,62.68436386909742,50.84295492293599,19.771389181152887,111.29907463267165,2.8587875167200494,2.9372844306445884
0,60.52192926281273,51.9062094060304,19.23030086244179,85.21490224683097,2.1244664090589023,2.737588669779152
1,56.163116484472084,51.52526066058288,20.447890358080667,96.552267856832,1.440069241614114,2.627483505703279
0,60.92500549061677,57.131813651397025,21.759140584153304,125.65700152857279,0.7831983651882943,3.076570639027185
0,67.51162350382576,58.61354454238511,23.12715471039593,210.87130867731037,0.014055705431498033,2.8645817720726017
1,66.05608841514538,56.4005146998615,24.818003473610194,306.98418498893557,-0.7020897375866524,1.4689755213245432
1,52.820433075621786,53.16985013083727,25.84016954099212,140.4665992606742,-1.0693336179177881,-0.5210620079693948
0,44.126518621611616,57.6033002779501,27.3464881518999,-29.84796596982058,-0.9390681159254395,-1.2818882091430173
1,34.2447408717189,60.68884700638427,28.6180081147186,-260.55517989338955,-0.6185960636396851,-1.3628074618373351
0,47.138133630069554,64.06417485462353,27.158430680580675,-121.50311430103542,-0.2778941981803512,-0.48005970272027987
0,52.085048121404775,59.235979421088835,26.595711693281057,20.138012065095335,-0.15787927250028125,-0.507919596291572
1,47.0419228787905,54.84565835638936,27.516127983685887,13.36145225985252,-0.030899373427388244,-0.9097736344723019
1,43.14044203081906,61.243910183518935,28.507345527198783,-144.51711715935627,0.1965440351906872,-1.0813557005276557
1,46.87997860167126,52.89546745371351,26.937975890456237,-34.74604324914362,0.4668829603226012,-0.9915979787473443
0,45.20510207354842,53.379145741756176,26.687519735838418,-78.64953695136973,0.7147824550094373,-1.09399644383458
0,52.866863317319435,56.17452994988744,25.608036677154484,7.41546945290946,0.9882815659680823,-1.0540856735395487
0,49.00243260027362,53.720926184104854,24.47496704404147,-15.240083507306952,1.2518029843529694,-1.5214249655596097
0,48.25866048206132,56.425070443007755,23.836188451887008,-33.18393177888566,1.6321592257428719,-1.866805155026303
1,50.131985638172274,57.81774316588132,22.938998430557596,-33.57249046603316,2.0988605144994477,-2.2304694330840373
1,36.272238546604896,53.37229157763007,22.055265785130782,-115.45716279516786,2.656477872770457,-2.8063688770654855
0,38.42311799725467,59.60675970305556,21.103553705440362,-150.04530875280795,3.3580700920368285,-2.6137699983943348
0,43.874222766395,56.419603293173815,18.56498424818148,-127.16438186982815,4.011512591635412,-2.335271134351107
0,48.8141050070126,54.88378152644404,16.62674821068729,-93.40215736880421,4.595330375223189,-2.2019745440874674
1,51.6245474935488,56.591988992810805,15.250013141021617,-84.67452409761528,5.145824011245056,-2.2161273732100444
1,48.31165696240613,56.60200880432995,14.378258393154786,-120.76085396769713,5.699855854547566,-2.3074070831688847
0,48.56045478386419,58.55860130784502,13.439445587759735,-148.24251177316557,6.276707625339787,-2.1281272040770514
0,49.89376408923501,59.371253118540764,12.415549997481028,-154.43870395028839,6.8087394263590495,-1.7727121417354068
0,52.14693718918642,58.73280110468998,11.856831593149437,-150.88767366695757,7.251917461792901,-1.253163850255861
0,59.473925029688836,64.04766785606587,11.274493020041243,-82.8302482994893,7.565208424356867,-0.588847808090903
0,68.68104996326849,63.65140762774493,10.902693957224754,40.98575077709053,7.712420376379593,-0.07135206485986156
1,69.23396634753219,59.691603020122365,11.357476651319473,69.41470688924865,7.730258392594559,0.15323947451789444
1,70.26503894982231,61.820938335356004,11.768291792824353,91.70747920271378,7.6919485239650855,0.35881764330953114
1,67.50989733937182,58.706139290637246,11.695144490633243,54.81882355605138,7.6022441131377025,0.49095154027445
0,67.22355584735985,61.193728232838694,11.616370472888972,55.87042694014135,7.4795062280690905,0.8810347599635202
1,75.52017791587866,63.37996614484018,12.261505248344461,88.28161160586427,7.259247538078211,1.3545154444985625
1,73.05234559576833,60.482264625193,12.329206843956651,89.26906293676458,6.92061867695357,1.4400020080039262
0,75.24094549410025,64.66876389349557,12.402116254615933,101.48617637416699,6.560618174952588,1.7157282219896564
1,76.9137976003486,59.86002118807938,12.694445077838925,123.94994326162367,6.131686119455174,1.8047124204648037
1,73.20186033293706,58.23043166612118,12.548034274840878,105.53922612708574,5.680508014338973,1.6189912820373804
0,73.62095463664318,57.9297387443961,12.400330645557512,115.4990566885274,5.275760193829628,1.6921404419310146
0,71.81615768025267,57.643103718132785,12.884137719105876,127.00719590311066,4.852725083346874,1.5681837981622895
1,72.91747093080222,58.96264827345684,13.646367787194192,173.9645451903514,4.460679133806302,1.4384925067272079
0,71.35036663722913,57.859356144243876,13.811094133688442,217.4244817126666,4.1010560071245,0.9822376037923259
0,64.58879237713022,54.85779209473256,14.217658155158427,167.1527679456325,3.855496606176419,0.3589011398708637
1,63.5961878272838,58.51626427254493,15.011127354343275,163.21997127753812,3.7657713212087027,0.15393537191714346
0,53.47918426181182,54.95469467512466,15.213383635015914,-55.26782946828603,3.727287478229417,-0.1317821900051288
0,60.558900308506814,56.10222015137041,14.901129604402067,-8.92080376582993,3.7602330257306993,0.279429665135964
1,66.93855771442959,50.46926239429661,15.044847390213954,110.86968099270308,3.690375609446708,0.44507107256179834
1,66.09351671469268,47.829985259396736,15.223069223804073,179.90290453585618,3.5791078413062585,0.29873300129407676
1,60.78888341908324,48.76013725301069,14.892316503207557,42.03172205438,3.5044245909827394,0.06966711342607557
0,56.66051940837047,45.81967380963462,15.041326982398342,-49.5119387295392,3.4870078126262207,0.11169365788128616
1,57.43042736341323,50.11762348264216,16.003940528005177,11.833726836945537,3.459084398155899,0.4231196978738252
0,57.36482374671048,51.21345423553581,17.143202466103283,10.94721973215942,3.3533044736874427,0.7925381866120365
0,58.41814813471289,52.592406652602605,17.585223050934026,29.255015023782494,3.1551699270344336,1.271959152964984
1,66.51939885047844,55.40409096775639,18.121901199501686,96.16850439018224,2.8371801387931876,1.8204326393687031
0,67.95847046018231,54.90027924265798,19.049930886658107,109.1805314129626,2.382071978951012,2.0437928971831867
1,65.49495047305618,53.64049913115634,20.47716645775147,109.50018880859949,1.8711237546552155,2.119224855601672
0,64.71919303608752,60.43933914674323,21.990804390822465,66.18319331753666,1.3413175407547975,2.3028943285422265
0,63.00280742274039,49.065876791932645,23.073314714752986,89.13853041603498,0.765593958619241,2.4662875704810654
1,63.65782784286355,49.9827655349739,23.433671737597443,94.94101495903861,0.1490220659989746,2.692839552099687
0,62.83523361491762,53.07686486002202,24.13891550266851,97.42136225640247,-0.5241878220259473,2.785160584728356
1,61.45632546792247,50.67899896794742,24.89840878812966,108.56745847615358,-1.2204779682080362,2.8028475334744547
0,62.67085304370945,57.48667138649194,25.060641155376533,122.51870369363995,-1.92118985157665,2.7773077784390745
0,60.69958423937194,51.86726609250163,25.410248479150063,139.29380468441508,-2.6155167961864185,2.4405845529133705
1,55.00418998430426,53.08490647798634,25.993476570077124,109.90803180227005,-3.2256629344147614,1.9877529429800562
1,54.04989907959236,51.866913587314514,26.842094798494838,81.68418179336707,-3.7226011701597757,1.792496452765063
0,54.653962159180026,50.58588693466092,28.860203025668635,83.1128752043214,-4.170725283351041,1.4849844570749386
1,49.89891113074123,51.50438288824854,30.638391032667403,43.16129677139911,-4.541971397619776,0.8748294407536159
1,53.52544285485853,53.47784957283645,32.580050725035264,44.01717379130116,-4.76067875780818,0.40639778636149604
0,41.02909267555955,46.86027842247332,34.97844783335005,-7.5048386459690555,-4.862278204398554,-0.6620706588007819
0,43.3847983898555,55.48559777234691,37.561337026919816,-34.43714592434331,-4.696760539698358,-1.121684449146004
0,21.56693777765279,52.31316588858088,39.48304276908737,-103.3535380155488,-4.416339427411858,-1.9361926892362487
0,20.216125174102334,54.98361710657315,40.54010338929487,-150.89609266375467,-3.932291255102796,-1.7398570556999156
1,25.4785960065712,59.34602930849674,39.8730630828976,-166.09156912135143,-3.497326991177817,-1.163827468370568
0,25.839244916570337,53.35392461820607,39.31696559157139,-182.7330023590718,-3.2063701240851747,-0.872444482268798
1,26.31883283290633,54.480040058027,39.402462962410844,-238.76528657728008,-2.988259003517975,-0.33274997775725224
1,38.47081345511835,60.26447763943714,39.21146065228761,-120.12204036719866,-2.905071509078662,0.5374945653588648
0,39.9094722129839,55.64030274858084,39.62248311388961,-31.133549705493778,-3.039445150418378,0.7849043992688864
0,44.958388983474066,56.93337234074993,41.79680558145893,98.27419744146715,-3.2356712502355993,1.0624900139834796
0,47.72468255514078,64.24842144854749,44.863808260281324,55.52456967016062,-3.5012937537314692,1.1540394799302
1,44.241583168430374,59.5081504058263,45.027000774767394,71.14021830394569,-3.789803623714019,1.1017834623325884
0,51.53193278690971,63.17235699868423,45.58756022413348,113.13785100192815,-4.065249489297166,1.148368433751692
1,46.68022155268747,60.270036384723625,46.19123963114312,90.7943940428575,-4.352341597735089,0.8039599980827017
0,45.35924726677559,62.45490678896453,46.305046662060434,56.6526610644259,-4.553331597255764,0.4775930354836797
